fIps/cOUnty/statE/statE_cOdE/malE/fEmalE/mEdIan_agE/lat/lOng
16063/LIncoln CoUnty/IdahO/ID/2766/2555/35.0/43.00237269629252/-114.13827390348872
16065/MadIson CoUnty/IdahO/ID/19529/19176/23.4/43.78414736067104/-111.65923422083544
16067/MInIdoka CoUnty/IdahO/ID/10377/10238/35.2/42.85429247244846/-113.63747008364714
16069/Nez Perce CoUnty/IdahO/ID/19758/20397/40.9/46.326815531052326/-116.75024312060062
16071/OneIda CoUnty/IdahO/ID/2083/2243/37.9/42.1949744051421/-112.53936630028448
16073/Owyhee CoUnty/IdahO/ID/5874/5581/38.4/42.58149963776419/-116.16991543684432
16075/Payette CoUnty/IdahO/ID/11470/11571/39.9/44.00675700258795/-116.760821112899
16077/Power CoUnty/IdahO/ID/3781/3932/37.7/42.693644414612734/-112.84066931679524
16079/Shoshone CoUnty/IdahO/ID/6267/6259/47.4/47.352940813146894/-115.89236293560565
16081/Teton CoUnty/IdahO/ID/5887/5193/36.6/43.75944550159856/-111.20762183167244
16083/TwIn Falls CoUnty/IdahO/ID/41204/42462/34.7/42.35596961880623/-114.66715073308558
16085/Valley CoUnty/IdahO/ID/5486/4915/48.7/44.76660705705652/-115.56633740420315
16087/WashIngton CoUnty/IdahO/ID/4966/5059/45.4/44.452423819640416/-116.78473628222136
17001/Adams CoUnty/IllinOis/IL/32481/33946/41.3/39.98787833459664/-91.18855698686085
17003/Alexander CoUnty/IllinOis/IL/3104/3428/42.8/37.191519120097794/-89.33756197374385
17005/Bond CoUnty/IllinOis/IL/8587/8125/41.3/38.88683305359005/-89.43554636928486
17007/Boone CoUnty/IllinOis/IL/26830/26776/38.4/42.32307877435641/-88.82338302966701
17009/Brown CoUnty/IllinOis/IL/4238/2437/39.0/39.961810519701096/-90.75041255823078
17011/BUreaU CoUnty/IllinOis/IL/16437/16944/44.0/41.40412582926175/-89.52866709484049
17013/CalhoUn CoUnty/IllinOis/IL/2435/2423/46.7/39.16924303428719/-90.66753073520552
17015/Carroll CoUnty/IllinOis/IL/7229/7333/47.9/42.06868734214896/-89.93439024723124
17017/Cass CoUnty/IllinOis/IL/6353/6312/39.7/39.97354523915264/-90.24740080483882
17019/ChampaIgn CoUnty/IllinOis/IL/104513/104935/29.9/40.14009650770477/-88.19916000746896
17021/ChrIstIan CoUnty/IllinOis/IL/16818/16413/43.2/39.54583198530187/-89.2772528468795
17023/Clark CoUnty/IllinOis/IL/7824/8012/43.0/39.33359041234609/-87.78771905509868
17025/Clay CoUnty/IllinOis/IL/6586/6752/42.7/38.754160393019816/-88.49022976602164
17027/ClInton CoUnty/IllinOis/IL/19551/18077/40.2/38.60645250760866/-89.42248618066246
17029/Coles CoUnty/IllinOis/IL/24999/26737/35.2/39.52027962074658/-88.22179644067498
17031/Cook CoUnty/IllinOis/IL/2534640/2689079/36.6/41.84012633109752/-87.8168306216394
17033/Crawford CoUnty/IllinOis/IL/9910/9178/42.0/39.00269711288796/-87.7595614069562
17035/CUmberland CoUnty/IllinOis/IL/5455/5410/42.6/39.273341866330895/-88.24018523334577
17037/DeKalb CoUnty/IllinOis/IL/51580/52620/31.0/41.8935293758552/-88.77031406180186
17039/De WItt CoUnty/IllinOis/IL/8015/8027/43.1/40.17461502485114/-88.90407554578636
17041/DoUglas CoUnty/IllinOis/IL/9748/9966/37.9/39.76945694039876/-88.21737066595287
17043/DUPage CoUnty/IllinOis/IL/457178/474565/39.1/41.85195267810277/-88.08559582772857
17045/Edgar CoUnty/IllinOis/IL/8617/8922/44.6/39.678551888750505/-87.7455924670323
17047/Edwards CoUnty/IllinOis/IL/3231/3276/43.3/38.41654373105808/-88.05327845497358
17049/EffIngham CoUnty/IllinOis/IL/16971/17203/39.1/39.05979760561169/-88.58986009711442
17051/Fayette CoUnty/IllinOis/IL/11580/10144/41.5/39.00018312262058/-89.02413055392712
17053/Ford CoUnty/IllinOis/IL/6616/6782/43.0/40.59716807101521/-88.2232955118473
17055/FranklIn CoUnty/IllinOis/IL/19285/19842/42.3/37.9922777854251/-88.92413725856049
17057/FUlton CoUnty/IllinOis/IL/18496/16922/43.0/40.47278780200852/-90.20746962998112
17059/GallatIn CoUnty/IllinOis/IL/2472/2685/45.3/37.76274363969468/-88.23044404237568
17061/Greene CoUnty/IllinOis/IL/6668/6550/42.9/39.35621702657206/-90.39046153076008
17063/GrUndy CoUnty/IllinOis/IL/25241/25268/37.6/41.28511111938728/-88.41846873638005
17065/HamIlton CoUnty/IllinOis/IL/4018/4203/44.1/38.08154030998644/-88.53910015803606
17067/Hancock CoUnty/IllinOis/IL/9008/9104/46.0/40.40374091628328/-91.16474814074412
17069/HardIn CoUnty/IllinOis/IL/1976/2033/46.2/37.51821568376128/-88.26687347185381
17071/Henderson CoUnty/IllinOis/IL/3369/3515/49.7/40.81803657704125/-90.9251032856442
17073/Henry CoUnty/IllinOis/IL/24536/24928/43.1/41.35313698817153/-90.13143102263491
17075/IroqUoIs CoUnty/IllinOis/IL/13751/14418/44.5/40.74724323533175/-87.8243385145013
17077/Jackson CoUnty/IllinOis/IL/28989/29562/31.6/37.78514443322731/-89.38212877276194
17079/Jasper CoUnty/IllinOis/IL/4809/4789/42.8/39.01006378639527/-88.15384992138468
17081/Jefferson CoUnty/IllinOis/IL/19567/18602/41.0/38.30051395183354/-88.92401752212261
17083/Jersey CoUnty/IllinOis/IL/10841/11228/42.7/39.0856840797399/-90.35668523734932
17085/Jo DavIess CoUnty/IllinOis/IL/10956/10878/49.7/42.36575464799677/-90.21249871694928
17087/Johnson CoUnty/IllinOis/IL/7015/5587/43.2/37.459629315302514/-88.88092569353789
17089/Kane CoUnty/IllinOis/IL/264211/266628/37.0/41.93884402524312/-88.42863910352412
17091/Kankakee CoUnty/IllinOis/IL/54615/56446/37.6/41.13771025937167/-87.86183129275948
17093/Kendall CoUnty/IllinOis/IL/61761/62865/34.9/41.590565477890486/-88.4287969179681
17095/Knox CoUnty/IllinOis/IL/25743/25256/42.1/40.931837741443495/-90.21323705405705
17097/Lake CoUnty/IllinOis/IL/351343/352276/38.2/42.323339937272166/-88.00365402815346
17099/LaSalle CoUnty/IllinOis/IL/55400/55001/41.8/41.343994549307226/-88.88594497987027
17101/Lawrence CoUnty/IllinOis/IL/8919/7270/41.0/38.71995569643991/-87.72678065245977
17103/Lee CoUnty/IllinOis/IL/18326/16201/43.4/41.746193936926566/-89.30038807060235
17105/LIvIngston CoUnty/IllinOis/IL/18614/17710/42.0/40.89157090415401/-88.55771847078897
17107/Logan CoUnty/IllinOis/IL/14183/15024/40.4/40.12455659076004/-89.36753851763163
17109/McDonoUgh CoUnty/IllinOis/IL/15009/15866/32.1/40.45619404065306/-90.67791394623414
17111/McHenry CoUnty/IllinOis/IL/153382/154407/40.2/42.32442428494423/-88.45233584119063
17113/McLean CoUnty/IllinOis/IL/84245/88974/32.9/40.49087526607274/-88.84732725314582
17115/Macon CoUnty/IllinOis/IL/51062/55450/41.3/39.85998989241613/-88.96155997907879
17117/MacoUpIn CoUnty/IllinOis/IL/22602/23117/43.6/39.2610041650631/-89.9244317102756
17119/MadIson CoUnty/IllinOis/IL/129718/135952/40.1/38.829867178573/-89.90513714788156
17121/MarIon CoUnty/IllinOis/IL/18726/19358/42.1/38.64959343207136/-88.91898306643903
17123/Marshall CoUnty/IllinOis/IL/5874/5920/46.3/41.03315746309963/-89.34478050465367
17125/Mason CoUnty/IllinOis/IL/6838/6940/45.3/40.23963203037356/-89.91683127841236
17127/Massac CoUnty/IllinOis/IL/6794/7636/43.8/37.21896984324482/-88.7077219383499
17129/Menard CoUnty/IllinOis/IL/6043/6324/42.9/40.02739238374484/-89.8021918483924
17131/Mercer CoUnty/IllinOis/IL/7798/7895/44.8/41.205339100789686/-90.74144591818477
17133/Monroe CoUnty/IllinOis/IL/16691/17245/42.6/38.2784583841484/-90.17728332848364
17135/Montgomery CoUnty/IllinOis/IL/15145/13864/43.1/39.23103311855495/-89.47888817792764
17137/Morgan CoUnty/IllinOis/IL/17298/17128/41.5/39.715556136367766/-90.20146645851752
17139/MoUltrIe CoUnty/IllinOis/IL/7172/7531/40.3/39.64147353663316/-88.61929701812147
17141/Ogle CoUnty/IllinOis/IL/25614/25714/42.4/42.04264690306141/-89.32064357576418
17143/PeorIa CoUnty/IllinOis/IL/89387/95076/37.2/40.78804569197607/-89.7599627388572
17145/Perry CoUnty/IllinOis/IL/11767/9617/41.7/38.08375244619143/-89.36700209948503
17147/PIatt CoUnty/IllinOis/IL/8080/8347/43.0/40.010340074684684/-88.5911064338601
17149/PIke CoUnty/IllinOis/IL/7815/7939/42.3/39.62250377745868/-90.88629694348212
17151/Pope CoUnty/IllinOis/IL/2349/1900/53.7/37.412694362495394/-88.5615235650068
17153/PUlaskI CoUnty/IllinOis/IL/2747/2864/44.1/37.22288260373905/-89.12658246430118
17155/PUtnam CoUnty/IllinOis/IL/2959/2787/47.9/41.20447691510005/-89.28576115292618
17157/Randolph CoUnty/IllinOis/IL/18019/14527/42.0/38.05210441375564/-89.82521230827662
17159/RIchland CoUnty/IllinOis/IL/7809/8072/41.9/38.71241555982673/-88.08510899511614
17161/Rock Island CoUnty/IllinOis/IL/71596/73679/40.1/41.46732019628519/-90.56737501858308
17163/St. ClaIr CoUnty/IllinOis/IL/127237/136226/38.3/38.47033002908368/-89.92838112467138
17165/SalIne CoUnty/IllinOis/IL/11962/12269/42.0/37.753172451338926/-88.54075228495117
17167/Sangamon CoUnty/IllinOis/IL/94876/102785/40.0/39.75816618198051/-89.65887689980788
17169/SchUyler CoUnty/IllinOis/IL/3701/3363/45.8/40.15802994896193/-90.6150735384308
17171/Scott CoUnty/IllinOis/IL/2460/2587/44.1/39.644124026969/-90.47470012895272
17173/Shelby CoUnty/IllinOis/IL/10791/11041/44.8/39.39113855185178/-88.80553885746764
17175/Stark CoUnty/IllinOis/IL/2716/2784/45.1/41.09333902551173/-89.7974727579744
17177/Stephenson CoUnty/IllinOis/IL/21986/23447/45.1/42.35172178233953/-89.6623640191516
17179/Tazewell CoUnty/IllinOis/IL/65987/67865/40.9/40.50752986084522/-89.51341811337454
17181/UnIon CoUnty/IllinOis/IL/8592/8535/43.7/37.471232788925136/-89.25511205433808
17183/VermIlIon CoUnty/IllinOis/IL/38967/39440/40.3/40.183416435897776/-87.7328147124891
17185/Wabash CoUnty/IllinOis/IL/5666/5907/43.6/38.44604921071684/-87.84430346847722
17187/Warren CoUnty/IllinOis/IL/8353/8985/39.3/40.84881676011244/-90.61501039462986
17189/WashIngton CoUnty/IllinOis/IL/7108/7047/43.4/38.35216945067585/-89.4104700483041
17191/Wayne CoUnty/IllinOis/IL/8141/8346/43.3/38.42957655137391/-88.42556023715997
17193/WhIte CoUnty/IllinOis/IL/6882/7143/44.1/38.08747726000744/-88.1795551880565
17195/WhItesIde CoUnty/IllinOis/IL/27799/28597/43.2/41.75627873396718/-89.91409401353253
17197/WIll CoUnty/IllinOis/IL/341816/346881/37.6/41.44504270382514/-87.97864242148339
17199/WIllIamson CoUnty/IllinOis/IL/33607/33692/40.9/37.73025419311814/-88.92991758511597
17201/WInnebago CoUnty/IllinOis/IL/139748/146426/39.6/42.33625892217973/-89.16086010839521
17203/Woodford CoUnty/IllinOis/IL/19343/19474/40.0/40.78821820261186/-89.21112229265579
18001/Adams CoUnty/Indiana/IN/17561/17634/33.4/40.74565523116364/-84.9366159790589
18003/Allen CoUnty/Indiana/IN/180669/189347/35.8/41.09088453099658/-85.06657404141417
18005/Bartholomew CoUnty/Indiana/IN/41150/40743/37.7/39.20595128349802/-85.89759073009328
18007/Benton CoUnty/Indiana/IN/4326/4341/40.5/40.60625371339157/-87.31093166056296
18009/Blackford CoUnty/Indiana/IN/6037/6092/44.3/40.47363682229351/-85.32482248007156
18011/Boone CoUnty/Indiana/IN/31750/32571/38.0/40.05079933933479/-86.46870625463869
18013/Brown CoUnty/Indiana/IN/7441/7593/49.2/39.19623153578478/-86.22737678006371
18015/Carroll CoUnty/Indiana/IN/10034/9960/42.8/40.582847207631175/-86.56349721619391
18017/Cass CoUnty/Indiana/IN/19082/19002/40.8/40.76153986764884/-86.34598335434868
18019/Clark CoUnty/Indiana/IN/56359/59343/38.9/38.47717759094238/-85.70729854416508
18021/Clay CoUnty/Indiana/IN/12935/13333/40.9/39.39279542882983/-87.11576459254664
18023/ClInton CoUnty/Indiana/IN/15986/16315/38.2/40.30169517995556/-86.47514275048589
18025/Crawford CoUnty/Indiana/IN/5367/5214/43.6/38.29238156814547/-86.45172410530243
18027/DavIess CoUnty/Indiana/IN/16634/16303/34.7/38.7024060738727/-87.0720446045788
18029/Dearborn CoUnty/Indiana/IN/24764/24737/42.7/39.14517193438369/-84.97324273786923
18031/DecatUr CoUnty/Indiana/IN/13202/13350/38.9/39.307001474391214/-85.50110907630223
18033/DeKalb CoUnty/Indiana/IN/21307/21397/39.1/41.397570214714456/-84.99905942488385
18035/Delaware CoUnty/Indiana/IN/55743/59873/35.4/40.22754556356436/-85.39689983581057
18037/DUboIs CoUnty/Indiana/IN/21048/21370/40.4/38.36427303649641/-86.87981142676438
18039/Elkhart CoUnty/Indiana/IN/100713/102891/35.5/41.59739348654994/-85.85873470418164
18041/Fayette CoUnty/Indiana/IN/11474/11785/42.6/39.64002907719432/-85.17876388409131
18043/Floyd CoUnty/Indiana/IN/37135/39674/39.9/38.31893113704578/-85.90681259382414
18045/FoUntaIn CoUnty/Indiana/IN/8251/8235/43.1/40.120898390231886/-87.24197108216225
18047/FranklIn CoUnty/Indiana/IN/11426/11416/42.0/39.41486847890327/-85.06014333272965
18049/FUlton CoUnty/Indiana/IN/9962/10250/41.3/41.04697762486567/-86.2635370243981
18051/GIbson CoUnty/Indiana/IN/16848/16748/40.3/38.31185418110544/-87.58461346877569
18053/Grant CoUnty/Indiana/IN/31935/35009/40.3/40.51580008293558/-85.65471601021068
18055/Greene CoUnty/Indiana/IN/16033/16262/42.9/39.03634430785281/-86.96204482196728
18057/HamIlton CoUnty/Indiana/IN/154532/161563/36.9/40.072479549464575/-86.05202734084591
18059/Hancock CoUnty/Indiana/IN/36255/37575/39.9/39.82355246329077/-85.77325851837486
18061/HarrIson CoUnty/Indiana/IN/19875/19837/42.5/38.19517152505245/-86.11130682918797
18063/HendrIcks CoUnty/Indiana/IN/80391/80549/37.7/39.76951990450325/-86.50997023079225
18065/Henry CoUnty/Indiana/IN/25391/23092/42.2/39.93106319830469/-85.39642519959389
18067/Howard CoUnty/Indiana/IN/39852/42535/41.7/40.48360753227319/-86.1169593860795
18069/HUntIngton CoUnty/Indiana/IN/17875/18503/40.7/40.82921962480348/-85.48813053437355
18071/Jackson CoUnty/Indiana/IN/21822/22116/38.7/38.906416400985336/-86.03753972835919
18073/Jasper CoUnty/Indiana/IN/16699/16750/39.9/41.02298757177246/-87.1161183401252
18075/Jay CoUnty/Indiana/IN/10398/10595/40.0/40.43795740161875/-85.00570481094738
18077/Jefferson CoUnty/Indiana/IN/15333/16904/40.5/38.78578871740532/-85.43855043504226
18079/JennIngs CoUnty/Indiana/IN/13925/13802/39.7/38.996923297558006/-85.62803435540019
18081/Johnson CoUnty/Indiana/IN/74349/77215/37.4/39.489962242061225/-86.10159622311738
18083/Knox CoUnty/Indiana/IN/18949/18460/38.0/38.6890699422532/-87.4180246740044
18085/KoscIUsko CoUnty/Indiana/IN/39264/39542/38.0/41.24407150732547/-85.86071564344066
18087/LaGrange CoUnty/Indiana/IN/19752/19190/31.4/41.64262145134996/-85.42649136538262
18089/Lake CoUnty/Indiana/IN/235515/251334/38.7/41.41713854420433/-87.38221505948651
18091/LaPorte CoUnty/Indiana/IN/57068/53484/40.4/41.54598753848309/-86.73996089293485
18093/Lawrence CoUnty/Indiana/IN/22558/23061/42.8/38.84116042551731/-86.48345736328001
18095/MadIson CoUnty/Indiana/IN/64707/64798/40.3/40.161610412315575/-85.71935636349004
18097/MarIon CoUnty/Indiana/IN/455007/489516/34.4/39.781711193617234/-86.1384702727316
18099/Marshall CoUnty/Indiana/IN/23174/23421/40.1/41.324840167674886/-86.26175726749923
18101/MartIn CoUnty/Indiana/IN/5155/5055/42.7/38.70801365526136/-86.8030733714071
18103/MIamI CoUnty/Indiana/IN/19084/16817/40.0/40.769456371656574/-86.04504973375286
18105/Monroe CoUnty/Indiana/IN/72416/72987/29.3/39.160910272184005/-86.52312652398106
18107/Montgomery CoUnty/Indiana/IN/19442/18834/40.5/40.04039733567343/-86.89329763926185
18109/Morgan CoUnty/Indiana/IN/34447/35280/41.4/39.4815696268052/-86.44623079230766
18111/Newton CoUnty/Indiana/IN/7004/7014/42.9/40.95583812396976/-87.39757007530145
18113/Noble CoUnty/Indiana/IN/23844/23607/38.7/41.398602836637686/-85.41749644845041
18115/OhIo CoUnty/Indiana/IN/2918/2969/47.5/38.950078790921296/-84.9650911161703
18117/Orange CoUnty/Indiana/IN/9727/9820/42.1/38.54179057221896/-86.49506132380635
18119/Owen CoUnty/Indiana/IN/10628/10250/44.9/39.31280489945843/-86.83767051132983
18121/Parke CoUnty/Indiana/IN/8211/8785/41.8/39.77363464069859/-87.20637911496482
18123/Perry CoUnty/Indiana/IN/10222/8919/42.2/38.07965285417815/-86.63802268360243
18125/PIke CoUnty/Indiana/IN/6256/6155/43.7/38.398780033004016/-87.23216276062624
18127/Porter CoUnty/Indiana/IN/83212/84829/39.5/41.46054623322723/-87.06725879780336
18129/Posey CoUnty/Indiana/IN/12787/12802/42.3/38.02181793172545/-87.86845961108344
18131/PUlaskI CoUnty/Indiana/IN/6404/6256/41.2/41.04185367747528/-86.69879738685349
18133/PUtnam CoUnty/Indiana/IN/19714/17845/37.9/39.66628078271651/-86.844995992361
18135/Randolph CoUnty/Indiana/IN/12269/12807/42.4/40.1575877429863/-85.0114427391063
18137/RIpley CoUnty/Indiana/IN/14077/14348/40.8/39.10347556529025/-85.26236518015438
18139/RUsh CoUnty/Indiana/IN/8185/8519/41.6/39.61996981088351/-85.46576014729358
18141/St. Joseph CoUnty/Indiana/IN/130832/138408/36.5/41.61665473590719/-86.28985054577107
18143/Scott CoUnty/Indiana/IN/11670/12073/40.7/38.68507421898323/-85.74748028616825
18145/Shelby CoUnty/Indiana/IN/21941/22458/41.0/39.523715306495326/-85.79166262943131
18147/Spencer CoUnty/Indiana/IN/10363/10163/43.6/38.014096395972985/-87.00766950958703
18149/Starke CoUnty/Indiana/IN/11302/11639/41.6/41.28093741356948/-86.64762763359609
18151/SteUben CoUnty/Indiana/IN/17542/16932/43.2/41.64389192707598/-85.00085915878145
18153/SUllIvan CoUnty/Indiana/IN/11174/9618/41.0/39.08884212786491/-87.41471967132526
18155/SwItzerland CoUnty/Indiana/IN/5504/5124/40.1/38.82619748042333/-85.03700185185556
18157/TIppecanoe CoUnty/Indiana/IN/96866/92428/28.0/40.38861981090344/-86.89405932795191
18159/TIpton CoUnty/Indiana/IN/7609/7609/44.9/40.31134431513603/-86.05185146852709
18161/UnIon CoUnty/Indiana/IN/3514/3639/43.8/39.62559478519447/-84.92513791015591
18163/VanderbUrgh CoUnty/Indiana/IN/87676/93637/38.1/38.02496059839477/-87.58581620626455
18165/VermIllIon CoUnty/Indiana/IN/7809/7751/43.1/39.853826991064/-87.46398211720657
18167/VIgo CoUnty/Indiana/IN/54705/52988/36.2/39.4306355791122/-87.38997396415559
18169/Wabash CoUnty/Indiana/IN/15365/16266/42.2/40.84564369759897/-85.79399878786931
18171/Warren CoUnty/Indiana/IN/4124/4123/44.5/40.346937181849086/-87.35330188803933
18173/WarrIck CoUnty/Indiana/IN/30409/31519/40.9/38.09217364959559/-87.27208736549615
18175/WashIngton CoUnty/Indiana/IN/13892/13935/41.5/38.59999799589367/-86.10530521704997
18177/Wayne CoUnty/Indiana/IN/32288/34325/40.9/39.864382355355886/-85.00983824347364
18179/Wells CoUnty/Indiana/IN/13773/14174/39.8/40.72918907332118/-85.22119400261002
18181/WhIte CoUnty/Indiana/IN/12143/12074/41.9/40.74975985544136/-86.86548809081866
18183/WhItley CoUnty/Indiana/IN/16702/16947/40.8/41.13938040548212/-85.50512035141435
19001/AdaIr CoUnty/IOwa/IA/3516/3608/45.4/41.33074048993052/-94.4709664054588
19003/Adams CoUnty/IOwa/IA/1854/1872/47.3/41.02897522495552/-94.69916585870594
19005/Allamakee CoUnty/IOwa/IA/7045/6835/44.8/43.28428239914959/-91.378053325693
19007/Appanoose CoUnty/IOwa/IA/6154/6356/45.4/40.7431700905196/-92.8686187703517
19009/AUdUbon CoUnty/IOwa/IA/2758/2879/49.0/41.684602025452975/-94.90581787645112
19011/Benton CoUnty/IOwa/IA/12783/12843/42.6/42.08018645568502/-92.06574296651894
19013/Black Hawk CoUnty/IOwa/IA/65309/67700/34.9/42.47009068616707/-92.30882457369528
19015/Boone CoUnty/IOwa/IA/13310/13089/41.8/42.03650207443015/-93.93163339378236
19017/Bremer CoUnty/IOwa/IA/12274/12508/39.7/42.77458652030272/-92.3180539317849
19019/BUchanan CoUnty/IOwa/IA/10451/10674/38.7/42.47080624808688/-91.83784662943094
19021/BUena VIsta CoUnty/IOwa/IA/10238/10022/35.2/42.73549598809982/-95.15113459975645
19023/BUtler CoUnty/IOwa/IA/7381/7354/44.1/42.73156850708488/-92.79018091855625
19025/CalhoUn CoUnty/IOwa/IA/5044/4736/45.1/42.385185505883165/-94.6404036245246
19027/Carroll CoUnty/IOwa/IA/9988/10356/41.7/42.03620789925285/-94.86056560381432
19029/Cass CoUnty/IOwa/IA/6547/6644/44.9/41.3314998205152/-94.92783802566971
19031/Cedar CoUnty/IOwa/IA/9161/9284/42.0/41.77232043897138/-91.1324311662992
19033/Cerro Gordo CoUnty/IOwa/IA/20850/22134/44.5/43.08155752775132/-93.2608136360143
19035/Cherokee CoUnty/IOwa/IA/5796/5672/46.8/42.73561393346282/-95.62381554894704
19037/ChIckasaw CoUnty/IOwa/IA/6058/6041/44.3/43.0600514755882/-92.31767550328888
19039/Clarke CoUnty/IOwa/IA/4689/4593/39.5/41.029014285048746/-93.7851537010752
19041/Clay CoUnty/IOwa/IA/8051/8262/42.7/43.08257225781066/-95.15093604388912
19043/Clayton CoUnty/IOwa/IA/8900/8772/47.1/42.84472016820608/-91.3414292275032
19045/ClInton CoUnty/IOwa/IA/23126/24092/42.2/41.89802867609232/-90.53196563427734
19047/Crawford CoUnty/IOwa/IA/8547/8585/37.8/42.03720374512621/-95.38198703127549
19049/Dallas CoUnty/IOwa/IA/41367/42635/35.3/41.68487011516291/-94.03977090170676
19051/DavIs CoUnty/IOwa/IA/4398/4487/37.0/40.74769343581546/-92.40971356477584
19053/DecatUr CoUnty/IOwa/IA/4017/4027/36.4/40.73769890818721/-93.78628400558628
19055/Delaware CoUnty/IOwa/IA/8689/8569/43.6/42.4712119692007/-91.36733448667805
19057/Des MoInes CoUnty/IOwa/IA/19313/20287/42.6/40.92317786385232/-91.18147573534728
19059/DIckInson CoUnty/IOwa/IA/8515/8541/48.4/43.37791095821516/-95.15088080785756
19061/DUbUqUe CoUnty/IOwa/IA/47744/49058/38.5/42.46882113653326/-90.8824568896214
19063/Emmet CoUnty/IOwa/IA/4770/4781/42.4/43.377943543605085/-94.67842860370595
19065/Fayette CoUnty/IOwa/IA/9998/9931/43.6/42.862611086611714/-91.84435518006352
19067/Floyd CoUnty/IOwa/IA/7766/8092/43.9/43.0599326464129/-92.78900648463858
19069/FranklIn CoUnty/IOwa/IA/5117/5128/42.4/42.73254379612189/-93.26247472244144
19071/Fremont CoUnty/IOwa/IA/3470/3498/45.8/40.74556962436599/-95.60467613777904
19073/Greene CoUnty/IOwa/IA/4380/4623/44.5/42.03624153306765/-94.39683406538074
19075/GrUndy CoUnty/IOwa/IA/6108/6233/42.5/42.401865324027554/-92.79142901258336
19077/GUthrIe CoUnty/IOwa/IA/5335/5339/45.6/41.683746110470366/-94.50106211564244
19079/HamIlton CoUnty/IOwa/IA/7377/7733/42.4/42.38375069678499/-93.70679229401
19081/Hancock CoUnty/IOwa/IA/5494/5394/44.5/43.081901667068536/-93.7342703183538
19083/HardIn CoUnty/IOwa/IA/8565/8562/44.7/42.3838738801468/-93.24039754219056
19085/HarrIson CoUnty/IOwa/IA/6989/7154/44.1/41.68285868214177/-95.81683521170253
19087/Henry CoUnty/IOwa/IA/10125/9801/40.0/40.987986103536976/-91.54454205130084
19089/Howard CoUnty/IOwa/IA/4580/4684/42.2/43.35675952948708/-92.31720101184602
19091/HUmboldt CoUnty/IOwa/IA/4651/4915/43.0/42.77646003700154/-94.20716002649134
19093/Ida CoUnty/IOwa/IA/3457/3459/44.5/42.386898436170405/-95.5134974299888
19095/Iowa CoUnty/IOwa/IA/8052/8155/42.1/41.68632088464681/-92.06549578347916
19097/Jackson CoUnty/IOwa/IA/9712/9683/44.7/42.17173546790929/-90.57425028646082
19099/Jasper CoUnty/IOwa/IA/18669/18222/42.3/41.686029156101434/-93.05375425148848
19101/Jefferson CoUnty/IOwa/IA/9112/8965/43.0/41.03176930295568/-91.94888870234652
19103/Johnson CoUnty/IOwa/IA/72765/74236/30.0/41.671532538266206/-91.5881044028689
19105/Jones CoUnty/IOwa/IA/10585/9983/43.4/42.121228096396514/-91.13146147583886
19107/KeokUk CoUnty/IOwa/IA/5202/4998/43.9/41.3364575032478/-92.17863866653911
19109/KossUth CoUnty/IOwa/IA/7547/7528/45.5/43.20419580509119/-94.20671661025328
19111/Lee CoUnty/IOwa/IA/17371/17170/43.2/40.64199983788537/-91.4792547054729
19113/LInn CoUnty/IOwa/IA/109540/112581/37.5/42.0789586982603/-91.5990261256698
19115/LoUIsa CoUnty/IOwa/IA/5724/5499/41.2/41.2185207852796/-91.2596082152854
19117/LUcas CoUnty/IOwa/IA/4318/4279/44.6/41.02939549751047/-93.32773854965647
19119/Lyon CoUnty/IOwa/IA/6013/5756/38.1/43.38053058053647/-96.21023288253764
19121/MadIson CoUnty/IOwa/IA/8028/7862/40.1/41.33071142429786/-94.01554263480166
19123/Mahaska CoUnty/IOwa/IA/11252/10956/39.7/41.33521489341655/-92.64091015653412
19125/MarIon CoUnty/IOwa/IA/16374/16833/39.2/41.334443711421166/-93.09944584583944
19127/Marshall CoUnty/IOwa/IA/20400/19871/39.1/42.03583447054834/-92.99878979177905
19129/MIlls CoUnty/IOwa/IA/7516/7441/42.1/41.03343007546713/-95.62131842820664
19131/MItchell CoUnty/IOwa/IA/5282/5349/43.8/43.35636379399147/-92.78901295943756
19133/Monona CoUnty/IOwa/IA/4283/4513/46.5/42.05164262980906/-95.95990054023731
19135/Monroe CoUnty/IOwa/IA/4064/3799/41.8/41.02979568679779/-92.86900423184778
19137/Montgomery CoUnty/IOwa/IA/4869/5286/44.0/41.03014709515859/-95.15635725819116
19139/MUscatIne CoUnty/IOwa/IA/21476/21474/38.1/41.48392136061979/-91.11270702657453
19141/O'BrIen CoUnty/IOwa/IA/6962/6949/42.4/43.08375704082129/-95.62491378713388
19143/Osceola CoUnty/IOwa/IA/3091/3024/43.8/43.3785791193673/-95.6236673233205
19145/Page CoUnty/IOwa/IA/7922/7441/44.0/40.73913258351384/-95.15020276582293
19147/Palo Alto CoUnty/IOwa/IA/4512/4543/41.8/43.08208883284721/-94.6781319209072
19149/PlymoUth CoUnty/IOwa/IA/12288/12751/39.9/42.73781252458548/-96.21413283323234
19151/Pocahontas CoUnty/IOwa/IA/3384/3514/47.9/42.73416444916401/-94.67874432702364
19153/Polk CoUnty/IOwa/IA/233599/240675/35.3/41.68549910117088/-93.57353195940055
19155/PottawattamIe CoUnty/IOwa/IA/45923/47580/39.5/41.336622830927375/-95.54229497238848
19157/PoweshIek CoUnty/IOwa/IA/8990/9615/40.7/41.68644275248716/-92.53145279349349
